HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Answer.RelatedTopic,Answer.anecdote,Answer.comments,Answer.funny,Answer.opinion,Approve,Reject
3HEM8MA6H9XCJNVKJJF00UQAZVOQPE,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3TMSXRD2X7MH8C6Y0S8IF7MK6NG1WM,A2YE2I9DYV9OKW,Submitted,Thu May 11 18:00:39 PDT 2017,Thu May 11 18:10:30 PDT 2017,Fri May 26 18:10:30 PDT 2017,,,,591,100% (29/29),100% (29/29),100% (27/27),I live in a place where you are supposed to be ready for an earthquake at any time.,"I read an article a few weeks ago recommending that everybody should have an emergency kit and an evacuation plan in case of any emergency that might come up, and it makes sense, but disasters seem like such remote possibilities that it's hard to feel any sense of urgency.","I've only been in one earthquake, it was pretty minor and I was only in a four-story building at work -- at first when I noticed the floor shaking I thought that somebody must be hopping down the aisle between the cubicles, and it took me a minute to realize that didn't make any sense and to mentally process that we were having an earthquake.",NA,That's why I'm hoping to be able to go to space one day -- you just can't trust the earth to not quake on you.,"Preparing for a disaster when it's not happening tends to feel silly, but it's probably the right thing to do.",x,
3NSM4HLQNRFXJZWZJWUP0ZGK4RAQQ5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3IFS6Q0HJJ5Z11LNOUJNAH0LHCPSIK,ASRI4XGCPE999,Submitted,Thu May 11 17:15:15 PDT 2017,Thu May 11 17:24:20 PDT 2017,Fri May 26 17:24:20 PDT 2017,,,,545,0% (0/0),0% (0/0),0% (0/0),"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with.",In the summer we always have picnics with our family at the lake.,At one of our family picnics we watched the fireworks on the lake.  I knew the music that played in the by heart.,NA,Just like every family gathering its not over til there's something spilled.,Having a picnic with my family is fun.,x,
3NSM4HLQNRFXJZWZJWUP0ZGK4RAQQ5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3VBEN272MLLL5AFSY6JKP5N52ZNSGI,A2AWBDW9V1E9KT,Submitted,Thu May 11 16:18:52 PDT 2017,Thu May 11 16:58:23 PDT 2017,Fri May 26 16:58:23 PDT 2017,,,,2371,100% (13/13),100% (13/13),100% (13/13),"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with.",Family and friends are what keep you going.,My family is all dead. That's really depressing.,NA,I stayed with my father for years. He was a hillarious guy.  He liked to say deep insightful things. Like Don't eat yellow now.,Family is important and it's good to be close to them.,x,
3NSM4HLQNRFXJZWZJWUP0ZGK4RAQQ5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3WMOAN2SRCJ77UDIF51KQCG92E9VN2,A1JO1CCU5FXOUW,Submitted,Thu May 11 14:26:35 PDT 2017,Thu May 11 14:29:41 PDT 2017,Fri May 26 14:29:41 PDT 2017,,,,186,100% (9/9),100% (9/9),100% (9/9),"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with.",I like having alot of friends so I always have people to do things with and interesting conversation.  I like to be able to go out with company anytime I want and share experiences with people.,I had alot of family living near me before I left my hometown to take another job.  It was great to have weekend get together and see my relatives more often.,NA,As long as your family isn't into fighting the civil war.  You can't get mine together without bombs exploding.,"I like having alot of family around so there are always people to do things with.  And, they can help me out if I need it.",x,
3DA79LNS59GI4EIP2PCOSWYWE6VT3J,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3KRVW3HTZO7LXKBE99HF2A72XEVMS1,A8RDXT4ZILHQT,Submitted,Wed May 10 23:49:16 PDT 2017,Wed May 10 23:53:37 PDT 2017,Thu May 25 23:53:37 PDT 2017,,,,261,100% (10/10),100% (10/10),100% (10/10),"I like living in a place that has good weather, where it never snows.","Living wherever is fine for me, but I have to live urban.",I remember one night we got over 5 feet of snow and couldn't go out for days.,,"Me, I love weather.",Good weather's important if you want to be out a lot.,x,
3DA79LNS59GI4EIP2PCOSWYWE6VT3J,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3TDXMTX3CCGUE3NQHHGK9C4TZN26IM,A2RQCG4Q0PP4DZ,Submitted,Thu May 11 18:28:41 PDT 2017,Thu May 11 18:31:04 PDT 2017,Fri May 26 18:31:04 PDT 2017,,,,143,100% (7/7),100% (7/7),100% (7/7),"I like living in a place that has good weather, where it never snows.",I would have to say as long as there is not a lot of rain I would be happy.,When I was growing up one time we got over 4 feet of snow in less than 12 hours.  We were stuck inside for a week.,Na,Snow is really just cold rain.  Snow is good for the soul it keeps us cool.,I actually really like snow I love to ski so I would miss the snow if I moved.,x,
3DA79LNS59GI4EIP2PCOSWYWE6VT3J,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3TY7ZAOG5G6Q6NRZFVLFDR9FEO7K0C,A1MDTLVYHRI62J,Submitted,Thu May 11 18:43:18 PDT 2017,Thu May 11 18:44:31 PDT 2017,Fri May 26 18:44:31 PDT 2017,,,,73,100% (3/3),100% (3/3),100% (3/3),"I like living in a place that has good weather, where it never snows.","Well, snow is better than having really hot weather all the time.","The last time I saw snow, I was about 4 years old.",no,"I remember putting snow down my brothers shirt once, he would probably agree with you.","I agree, that would be nice because snow is not fun.",x,
31SIZS5W590XV0BZWBJP5PQP0DCQR6,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,374TNBHA8CH9ELLF08GL15F8P7ZQYW,A20K8YVZDO6EAW,Submitted,Thu May 11 16:52:34 PDT 2017,Thu May 11 17:32:59 PDT 2017,Fri May 26 17:32:59 PDT 2017,,,,2425,0% (0/0),0% (0/0),0% (0/0),"There are scientific studies on happiness, that seem to show that people who don't have children are happier. ",I know that I'm very happy and I don't have kids.,I can tell by the look on my friends face who has four kids that she's at her wits end.,,Our lives are going to go down hill at one point or another. Apparently it starts with having kids.,And I believe it too. I think it would be difficult to raise kids. Not to mention not being able to have any free time to yourself.,x,
31SIZS5W590XV0BZWBJP5PQP0DCQR6,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,39GHHAVOMGDCUR3IGB85OFZFF6UJ4O,A5N6QK76RTR7R,Submitted,Thu May 11 09:03:39 PDT 2017,Thu May 11 09:21:32 PDT 2017,Fri May 26 09:21:32 PDT 2017,,,,1073,100% (231/231),100% (231/231),100% (231/231),"There are scientific studies on happiness, that seem to show that people who don't have children are happier. ",I think society places way too many expectations on people.,Saying you don't want children is like blasphemy to some people.,Na,Why would I want a kid when I can barely take care of me?!,I can totally believe that.,x,
31SIZS5W590XV0BZWBJP5PQP0DCQR6,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3FDJT1UU75UP1UD0C1RRUM56VWZK5E,A166B3OX3QRH4S,Submitted,Thu May 11 16:30:20 PDT 2017,Thu May 11 16:33:24 PDT 2017,Fri May 26 16:33:24 PDT 2017,,,,184,100% (3/3),100% (3/3),100% (3/3),"There are scientific studies on happiness, that seem to show that people who don't have children are happier. ",I bet people who have cats are the happiest of all people.,I have a friend who had three kids and she seems pretty miserable. I think she only had kids because her husband wanted them.,None,"My friend has a kid who hates wearing clothes. She brought him to Target once, turned her back on him for a second, and when she turned back he was standing in the cart totally naked.","People who don't have children probably have less to worry about, since they don't have the responsibility of taking care of another human being.",x,
37MQ8Z1JQEHP0IL08VLIH3LJNUDY22,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3EICBYG645IFPVGX9QEN7DB37HACJP,A2K5CRACD4PL5U,Submitted,Wed May 10 23:28:15 PDT 2017,Wed May 10 23:34:20 PDT 2017,Thu May 25 23:34:20 PDT 2017,,,,365,0% (0/0),0% (0/0),0% (0/0),I wonder how important it is to live near your parents as they get older.,"You could always hire a nurses aide to check on them, that way you feel comfortable moving out of state.","I remember as a kid i couldn't wait to be on my own, but now I do agree it is hard to leave",no,"its crazy they take care of us as kids now we return the favor and take care of them as they get older, lol","I don't think you necessarily have to live near them, because you don't want to stop living your dreams! I think its more important to always check on them and visit and make sure they are well kept.",x,
37MQ8Z1JQEHP0IL08VLIH3LJNUDY22,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3H7Z272LX8T4EAD1HGC67SN2AQWLPI,A22NOME8P61FM4,Submitted,Thu May 11 05:40:06 PDT 2017,Thu May 11 06:08:58 PDT 2017,Fri May 26 06:08:58 PDT 2017,,,,1732,100% (21/21),100% (21/21),100% (21/21),I wonder how important it is to live near your parents as they get older.,I live 12 hours away from my mum and I miss her everyday.,I hear people who live near family actually live longer.,na,If I still lived near my mum she'd still nag on me for staying up too late.,"I think its very important, I miss my mum and dad.",x,
37MQ8Z1JQEHP0IL08VLIH3LJNUDY22,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3OJSZ2ATDTI16F6GT72IQH0KO7457N,A5N6QK76RTR7R,Submitted,Thu May 11 09:37:59 PDT 2017,Thu May 11 10:21:21 PDT 2017,Fri May 26 10:21:21 PDT 2017,,,,2602,100% (231/231),100% (231/231),100% (231/231),I wonder how important it is to live near your parents as they get older.,My cousin built a wing in her house for when her dad got old.,Parents took care of you and the least you owe them is to return the favor.,NA,I know for the time being mine aren't through taking care of me!,i think it's a really prudent idea.,x,
3RBI0I35XEOEL0HJCVZN0DQBT8DY3D,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,30IQTZXKALSWQNQ6EE043LHH9SK0X4,AMYD8PNSBQ7C2,Submitted,Thu May 11 10:05:34 PDT 2017,Thu May 11 10:08:24 PDT 2017,Fri May 26 10:08:24 PDT 2017,,,,170,100% (1/1),100% (1/1),100% (1/1),I come from a big family. That isn't that common these days.,"I come from a smaller family, that's more common than I thought it would be.",My grandma had 12 brothers and sisters.,NA,There are more Baby Boomers than there are people to care for them!,"I've noticed that too, it's cool how things go in cycles.",x,
3RBI0I35XEOEL0HJCVZN0DQBT8DY3D,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3BEFOD78W7F2VZ93J8LX47RWJZZ4ML,A5N6QK76RTR7R,Submitted,Thu May 11 06:26:43 PDT 2017,Thu May 11 07:10:27 PDT 2017,Fri May 26 07:10:27 PDT 2017,,,,2624,100% (231/231),100% (231/231),100% (231/231),I come from a big family. That isn't that common these days.,Did you know the Duggars are getting a divorce?,I always say it's the most righteous that have the dirtiest secrets.,NA,I think I read they were no longer embraced by the Family Values league.,This is true. It's just too expensive to have that many kids.,x,
3RBI0I35XEOEL0HJCVZN0DQBT8DY3D,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3SUWZRL0MZZIYYL4LYQTOX617SUE6G,A1SZ98O1SZSBCP,Submitted,Thu May 11 13:28:01 PDT 2017,Thu May 11 13:40:45 PDT 2017,Fri May 26 13:40:45 PDT 2017,,,,764,100% (3/3),100% (3/3),100% (3/3),I come from a big family. That isn't that common these days.,People use to have a lot of children to help run family farms.,My dad came from a family of fourteen children and they were all very close. I always loved the idea of having a lot of siblings.,NA,"Having a lot of brothers and sisters has got to be great.  It's like having automatic, lifelong friends, and you're all stuck with each other.",It's too expensive these days to have large families. Most people can barely afford one or two children.,x,
322ZSN9Z5G53MA1T23H721Q2S6RT44,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:22 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:22 PDT 2017,,,33M4IA01QHNKQHA58RJJNHI4JMYXRN,A2LKWMFDL0MKED,Submitted,Thu May 11 14:00:20 PDT 2017,Thu May 11 14:05:15 PDT 2017,Fri May 26 14:05:15 PDT 2017,,,,295,0% (0/0),0% (0/0),0% (0/0),I wonder how important it is to stay where you grew up and live near a lot of family. I moved away from where I grew up when I was 18.,"A lot of the time, I think that being in another area can give you personal growth.  As you go out and have new experiences you meet people you might not have otherwise meant - and sometimes that can lead to a creation of a new social circle that might be just as important as the family you grew up around.","In my experience, I still live in the town that I grew up in.  However, most of my immediate family moved to a different location.  I felt very alone for a while as my extended family was not close.  As I was able to be more adventurous, I did meet a lot of new people and gained a lot of experiences.  I think life is what you make it - no matter where you live.",I'm not sure.  It did make me think.,"If you remain in an area where everyone knows you, you can never escape people who will always tell you ""we changed your diapers"".","I have always lived where my family did; unfortunately, I still don't have a lot of family in the area that I can count on.  Just because you have them in the vicinity doesn't mean that you can count on them.",x,
322ZSN9Z5G53MA1T23H721Q2S6RT44,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:22 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:22 PDT 2017,,,3IO1LGZLKAJ1PXBD8V4TWNAFVLO68S,A5N6QK76RTR7R,Submitted,Thu May 11 08:05:31 PDT 2017,Thu May 11 08:39:14 PDT 2017,Fri May 26 08:39:14 PDT 2017,,,,2023,100% (231/231),100% (231/231),100% (231/231),I wonder how important it is to stay where you grew up and live near a lot of family. I moved away from where I grew up when I was 18.,I can't believe some people spend their entire lives never leaving the US.,That's like only seeing one way of looking at the world.,NA,Heck some people don't even leave their state.,I think you can only grpw if you move away.,x,
