HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.WORKER_ID_level1,Input.Dialogueacts_level1,Input.slot0,Input.slot1,Answer.change,Answer.comments,Answer.continuation,Answer.elaboration,Answer.joking_sarcastic,Approve,Reject
3L7SUC0TTUFIART8A5TT4K5XINK0M2,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3TDXMTX3CCGUE3NQHHGK9C4T2U56I6,A3T71W88062DB7,Approved,Fri May 19 01:43:15 PDT 2017,Fri May 19 01:45:34 PDT 2017,Sat Jun 03 01:45:34 PDT 2017,Sun May 21 20:31:08 PDT 2017,,,139,100% (2/2),100% (2/2),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,I love to travel too. It's sl glorious. I love to see new places and to meet new people. I love to learn about new cultures. I love new foods and music.,We did quite a bit of hiking while on the islands.,,What is your favorite place that you've ever traveled to?,I would have to say mine is Hawaii.  Specifically the island of Kauai.,"I've been to Oahu too, but hasn't everybody.",,
3ZTE0JGGCEDQ4M90Z11QRPW3MCWCOM,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,34BBWHLWHBXS8I2W8ZTO7636QYFIW4,A3GNQDFPZALU92,Approved,Fri May 19 06:43:10 PDT 2017,Fri May 19 06:52:46 PDT 2017,Sat Jun 03 06:52:46 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,576,100% (17/17),100% (15/15),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.rhetorical,Traveling is my absolute favorite thing. I love going new places.,I wonder if love of travel is linked to how boring your normal life is?,"You're being too hard on yourself. I don't think you have a boring life at all. But before you get all depressed, why don't we go get a couple of drinks and then choose a place for dinner?",NA,"I don't think so. I mean, if you're traveling places a lot of the time, then your life wouldn't really be boring, would it? It would be filled with exciting trips all over the place.","Oh, I don't know. That's for analytical minds like yours to ponder over. I just want to enjoy myself and see everything we can see here in the few days we have. I'm really in heaven right now.","Well, I don't exactly think my life is boring, to be honest. But I'll tell you what I do think is true. I sincerely believe that, in general, a travel companion's potential to be annoying is directly related to how likely it is that travel companion will be spending the rest of the trip by himself.",,
3ZTE0JGGCEDQ4M90Z11QRPW3MCWCOM,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,36AHBNMV1SYFPCHAVMA1168991CYDM,A16PO1YMZ8IBQA,Approved,Fri May 19 07:48:20 PDT 2017,Fri May 19 07:50:49 PDT 2017,Sat Jun 03 07:50:49 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,149,100% (13/13),100% (13/13),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.rhetorical,Traveling is my absolute favorite thing. I love going new places.,I wonder if love of travel is linked to how boring your normal life is?,How have you been? Have you decided on any place new this year to go?,,Perhaps. Going back and forth to the same places everyday does get kind of boring. Going new places breaks that up.,Sometimes getting stuck in a routine can make like seem so boring and short. Travel helps with change and makes everything better!,"I wouldn't say so, I tend to take the spouse and kids with me!",,
3ZTE0JGGCEDQ4M90Z11QRPW3MCWCOM,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3MTMREQS4W4D20JYWB1BQ8FNDQEAWW,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:06:47 PDT 2017,Fri May 19 07:08:00 PDT 2017,Sat Jun 03 07:08:00 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,73,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3OWGVIP4VYSPV,Answer.rhetorical,Traveling is my absolute favorite thing. I love going new places.,I wonder if love of travel is linked to how boring your normal life is?,"Of course, fun-loving people could just be easily bored.",no,Maybe that's true. My normal life is a bit dull.,It could be. I can see how people might want to escape the monotony of everyday stress.,"If that's the case, then I want to travel all the time!",,
3DQYSJDTYLWSVT76WJUH0QNZJSEEXM,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3K5TEWLKGWXFTT2RIPOSL4KSJPGVIA,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:04:18 PDT 2017,Fri May 19 07:05:32 PDT 2017,Sat Jun 03 07:05:32 PDT 2017,Sun May 21 20:31:02 PDT 2017,,,74,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,I think going ot Europe would be like walking through a dream.,Canada might be fun to visit too.,no,"Yeah, Europe sounds like a fun place to go to.","Europe has so many places to see: The UK, Italy, Germany... So much history!",You mean random and nonsensical? Because that's how my dreams tend to be.,,
3DQYSJDTYLWSVT76WJUH0QNZJSEEXM,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3TE22NPXPCYMR9KXD4L1IDAW1RM444,A13NOSGEQMNGP8,Approved,Fri May 19 11:41:55 PDT 2017,Fri May 19 11:43:27 PDT 2017,Sat Jun 03 11:43:27 PDT 2017,Sun May 21 20:31:02 PDT 2017,,,92,100% (12/12),100% (12/12),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,I think going ot Europe would be like walking through a dream.,Have you visited South America?  It is also an amazing trip to take.,,"Europe is amazing my favorite European city is Paris, you would love it there.",I love visiting Europe but my favorite destination spot is definitely Australia.,Europe is a dream that I never want to wake up from!,,
3DQYSJDTYLWSVT76WJUH0QNZJSEEXM,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3X87C8JFV7XCIZ9612OWJJR7BYXSQ5,A3EQR9C0L23O6E,Approved,Fri May 19 11:06:32 PDT 2017,Fri May 19 11:36:09 PDT 2017,Sat Jun 03 11:36:09 PDT 2017,Sun May 21 20:31:02 PDT 2017,,,1777,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.TalkMore,Traveling is my absolute favorite thing. I love going new places.,I think going ot Europe would be like walking through a dream.,But I'd really like to travel to China.,,"I really enjoyed my time there, myself.",Germany was probably the most beautiful place I have seen,Of course it's probably prettier in Middle Earth.,,
3V8JSVE8YYBHVYXG1FGJJ4U8LY8EYS,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3QBD8R3Z225QV2UFWO0AWBG1IEK4O4,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:36:30 PDT 2017,Fri May 19 07:37:56 PDT 2017,Sat Jun 03 07:37:56 PDT 2017,Sun May 21 20:31:20 PDT 2017,,,86,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,I like never want visit Paris.,What about London or Munich?,no,Why not? I bet it's beautiful.,Paris is a lovely place with a rich history. I'd love to visit.,What? Not a fan of baguettes?,,
3V8JSVE8YYBHVYXG1FGJJ4U8LY8EYS,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3R0T90IZ1TY5YTQW1KTKA0JNJ55CGX,A2C27YTQSQ1GXS,Approved,Fri May 19 06:43:40 PDT 2017,Fri May 19 06:45:14 PDT 2017,Sat Jun 03 06:45:14 PDT 2017,Sun May 21 20:31:20 PDT 2017,,,94,100% (24/24),100% (24/24),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,I like never want visit Paris.,What about going to Florida also,,Either have I. I've always wanted to see the Eiffel tower,I bet you Paris looks really nice this time of year,Can't beat the french. I just hope I don't see woman who don't have shaved armpits,,
3V8JSVE8YYBHVYXG1FGJJ4U8LY8EYS,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3ZSY5X72NYXXW8WD70WN44RBARLROP,A2N93IVSZXSB73,Approved,Fri May 19 05:46:30 PDT 2017,Fri May 19 05:56:26 PDT 2017,Sat Jun 03 05:56:26 PDT 2017,Sun May 21 20:31:20 PDT 2017,,,596,100% (1/1),100% (1/1),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.negative,Traveling is my absolute favorite thing. I love going new places.,I like never want visit Paris.,I like visiting new parks and museums.,,Especially places with good food.,"Me too, except I want to stay away from the Middle East.",And those places love new visitors like you.,,
35A1YQPVFE1V9FPIMW1DTMU7IMB5IC,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3HYA4D452S5MMB2ZT7YWG2AP6ZY2FL,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:55:42 PDT 2017,Fri May 19 07:56:57 PDT 2017,Sat Jun 03 07:56:57 PDT 2017,Sun May 21 20:30:58 PDT 2017,,,75,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,It is the ONLY thing in my opinion.,Where do you like to travel to?,no,"It's good, but it's not the ONLY thing.",I wouldn't say that. There's a lot of fun you can have at home.,"If it's the only thing, are we constantly moving?",,
35A1YQPVFE1V9FPIMW1DTMU7IMB5IC,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3NPI0JQDAPRSXNL6QPEXTJXJ8FZTP2,A1NIKHUA79SWGD,Approved,Thu May 18 21:57:47 PDT 2017,Thu May 18 22:01:54 PDT 2017,Fri Jun 02 22:01:54 PDT 2017,Sun May 21 20:30:58 PDT 2017,,,247,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,It is the ONLY thing in my opinion.,"I can't even tell you all the amazing places I've visited. Some of them aren't even real. I've been into VR lately, and using it to visit virtual destinations. Have you tried VR yet?",,"I love going to new places, seeing new people, trying new foods. The entire experience is what makes life worth living. I don't know how I'd get by without travel.","It's always been my lifelong goal to travel the world. It's basically my biggest aspiration. To travel to every continent, excluding Antarctica of course. I want to visit all the major cities in the world, and lots of small hidden locations too. I guess I just want to see it all, and experience everything.","The moment I get too old to travel I will literally die then and there. I will just fall over dead, so that I can travel to my next and final destination. I wonder where I'll end up. Guess I'll still have one surprise to look forward to!",,
35A1YQPVFE1V9FPIMW1DTMU7IMB5IC,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3ZQIG0FLQF2XUOMW76S7MVT0Y00VW3,A13NOSGEQMNGP8,Approved,Fri May 19 05:57:40 PDT 2017,Fri May 19 05:59:50 PDT 2017,Sat Jun 03 05:59:50 PDT 2017,Sun May 21 20:30:58 PDT 2017,,,130,100% (12/12),100% (12/12),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.positive,Traveling is my absolute favorite thing. I love going new places.,It is the ONLY thing in my opinion.,"How about quick weekend trips, sometimes they satisfy my travel bug and they aren't too expensive.",none,"My favorite place so far has been a trip to Italy, have you ever been?","My next trip will be an African safari, I am leaving next month and am so excited.",Well it's the best thing by far....too bad we have to work!,,
3RZS0FBRWKV8PML1E1E5GP1TWHSCP3,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,31Q0U3WYDQ12IX5XSK06NRN3G5Z17X,A3GNQDFPZALU92,Approved,Fri May 19 07:08:10 PDT 2017,Fri May 19 07:21:46 PDT 2017,Sat Jun 03 07:21:46 PDT 2017,Sun May 21 20:31:19 PDT 2017,,,816,100% (17/17),100% (15/15),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.rhetorical,Traveling is my absolute favorite thing. I love going new places.,Seriously who wouldn't want to live in Europe?,"It IS tempting, isn't it? But everything seems nicer on vacation versus if you lived here, worked here and...oh, that reminds me. Did you call your boss yet? I don't want him to think I didn't give you the message.",,"I know, I completely agree with you. Honestly, who wouldn't love the history and the culture and the diversity? It's so amazing compared to our dull, dreary town. Every day of this trip, I feel more and more like I want to stay here.","That's how I feel, too. The hardest thing would be to decide where in Europe you'd want to settle down. Could you imagine life in France? Or Italy maybe? If you could learn the language without too much trouble, it could be amazing.","Well, me probably. I love visiting, but moving here? I think I'd prefer a place where I could actually communicate with people who actually speak my language and vice versa. Otherwise, I get tired of the pantomiming pretty quickly. You, however, not so much, apparently.",,
3RZS0FBRWKV8PML1E1E5GP1TWHSCP3,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3DH6GAKTYZBISDM6N4ZYSYRCXGTZYN,AASWAMYQ9PXMQ,Approved,Thu May 18 22:33:32 PDT 2017,Thu May 18 22:36:55 PDT 2017,Fri Jun 02 22:36:55 PDT 2017,Sun May 21 20:31:19 PDT 2017,,,203,100% (2/2),100% (2/2),100% (1/1),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A5N6QK76RTR7R,Answer.rhetorical,Traveling is my absolute favorite thing. I love going new places.,Seriously who wouldn't want to live in Europe?,Do you think you could ever live in Asia?,none,"I don't know if I would want to live there.  I like to travel, but I also like coming back home.","I think I would like living in Italy the most.  The food, the history, and the people are all so interesting to me.",The Europeans that come to America?,,
